,source,target,weight
7929,4206,4768,-1
7930,2587,3574,3
7931,1012,736,1
7932,4833,5397,2
7933,3819,4039,1
7934,26,488,2
7935,2039,2047,1
7936,269,217,2
7937,3820,2845,7
7938,3114,452,1
7939,3178,2587,4
7940,2166,2201,2
7941,1983,1969,3
7942,2077,5014,-10
7943,2953,4027,2
7944,2570,1813,3
7945,3254,2953,1
7946,3717,4592,-10
7947,2883,2247,1
7948,26,4952,1
7949,2039,26,10
7950,1469,1698,3
7951,1853,2485,1
7952,3252,2545,1
7953,2637,4099,3
7954,2655,2909,-10
7955,4185,2119,1
7956,867,565,2
7957,2354,3800,1
7958,4155,4153,1
7959,1335,30,2
7960,1120,480,1
7961,5091,4155,1
7962,5371,3354,1
7963,4092,3800,2
7964,2545,4532,1
7965,4675,4604,2
7966,2630,2714,9
7967,138,0,4
7968,5,1580,3
7969,2520,2646,5
7970,124,1341,1
7971,103,233,1
7972,26,3143,1
7973,3819,2884,2
7974,735,796,1
7975,1551,1522,5
7976,691,1512,2
7977,3062,4694,1
7978,1705,1324,1
7979,83,195,1
7980,4832,26,2
7981,483,1629,2
7982,5036,4988,10
7983,29,0,8
7984,2166,1354,3
7985,444,562,2
7986,529,533,3
7987,882,362,1
7988,1500,1850,2
7989,2247,3242,5
7990,165,1467,1
7991,2387,2150,1
7992,2117,4127,1
7993,1676,1324,1
7994,1521,98,5
7995,10,1087,1
7996,3453,5347,-10
7997,2916,4783,1
7998,26,3457,1
7999,232,587,1
8000,3160,3819,1
8001,1760,1814,1
8002,1125,347,1
8003,1764,1647,2
8004,10,3523,1
8005,1306,98,1
8006,3275,5512,1
8007,791,993,1
8008,4160,1057,1
8009,2338,6,2
8010,4521,4726,1
8011,2949,4206,1
8012,2153,1756,1
8013,1166,1349,1
8014,1567,1535,1
8015,69,66,2
8016,5412,4299,1
8017,1540,2279,2
8018,175,455,2
8019,1981,3264,-10
8020,2279,977,2
8021,383,428,1
8022,153,105,1
8023,3643,3523,2
8024,882,872,1
8025,1981,2130,2
8026,5736,1310,1
8027,4291,3743,1
8028,2247,2673,1
8029,4618,4724,-10
8030,623,567,2
8031,1293,1505,1
8032,5264,4833,1
8033,3643,4248,1
8034,1764,3391,3
8035,3555,3335,3
8036,1343,841,10
8037,1814,1708,1
8038,2970,2580,1
8039,3322,3660,1
8040,2117,2126,1
8041,4115,4247,1
8042,30,1981,1
8043,967,1018,1
8044,1011,26,1
8045,1496,1682,1
8046,3631,5584,1
8047,3621,1521,1
8048,2077,4392,1
8049,86,1310,4
8050,6,270,-1
8051,2573,2517,10
8052,3175,3170,3
8053,2912,1729,1
8054,195,16,1
8055,4413,26,1
8056,4044,3503,1
8057,2580,202,1
8058,3378,4833,1
8059,2580,2852,1
8060,1354,1160,9
8061,4574,4556,10
8062,1927,1918,1
8063,2295,2218,10
8064,2338,2214,1
8065,2460,10,10
8066,1585,1615,2
8067,4066,977,1
8068,41,1522,3
8069,4444,5757,1
8070,977,4520,3
8071,2338,1769,1
8072,3401,3577,1
8073,2218,3049,-3
8074,1277,2247,1
8075,111,93,1
8076,1769,4588,-10
8077,4180,26,2
8078,97,81,1
8079,1764,1410,1
8080,3714,1970,-10
8081,1310,1647,4
8082,864,4521,1
8083,2949,5382,1
8084,0,103,1
8085,977,4402,1
8086,2077,5092,-10
8087,1326,1369,3
8088,4282,2196,1
8089,3503,4044,1
8090,5861,5722,1
8091,396,408,1
8092,2587,2588,5
8093,926,159,1
8094,977,2243,6
8095,1160,1756,2
8096,2746,26,1
8097,6,400,2
8098,0,969,2
8099,2349,510,1
8100,2570,859,1
8101,1529,734,2
8102,5064,4973,1
8103,3710,4576,-10
8104,3391,3379,2
8105,864,5124,-2
8106,5149,4748,1
8107,5133,4748,1
8108,2218,3301,-3
8109,3275,5355,1
8110,0,10,3
8111,3016,1907,1
8112,1575,1522,1
8113,28,199,1
8114,428,397,1
8115,2412,26,1
8116,1311,1341,4
8117,3062,4245,1
8118,1434,526,2
8119,4122,3439,1
8120,4428,26,2
8121,1963,1500,1
8122,4559,5427,1
8123,2748,2669,3
8124,313,2295,4
8125,482,10,1
8126,1469,5356,1
8127,1773,3391,2
8128,977,2587,7
8129,2247,3422,2
8130,280,0,3
8131,1245,1121,1
8132,2605,3566,5
8133,1080,2193,10
8134,2119,864,1
8135,893,195,1
8136,1706,2423,1
8137,2094,2206,5
8138,2020,3709,-10
8139,2581,1354,1
8140,4373,3759,6
8141,2781,1981,1
8142,2279,2310,1
8143,4027,4663,1
8144,4545,4514,1
8145,203,505,1
8146,821,694,1
8147,1756,2706,2
8148,4604,4494,2
8149,5568,5433,1
8150,3150,3266,1
8151,5046,4502,1
8152,2725,2748,1
8153,4945,4947,1
8154,2587,30,1
8155,395,440,1
8156,1914,1240,1
8157,5134,5355,2
8158,26,4209,1
8159,2338,5822,-1
8160,5051,864,1
8161,379,6,3
8162,1300,1276,1
8163,425,1176,1
8164,1354,841,6
8165,3396,5648,5
8166,82,75,4
8167,4094,4099,1
8168,2823,2218,-10
8169,2587,1945,2
8170,3555,4206,3
8171,3294,268,1
8172,2020,2512,-10
8173,4591,1769,-10
8174,26,1924,1
8175,497,5,5
8176,646,648,1
8177,26,1371,1
8178,2077,5179,-2
8179,2876,5580,-10
8180,30,110,1
8181,2938,3910,5
8182,376,3378,1
8183,5,1,4
8184,21,483,1
8185,2264,2256,10
8186,2128,2076,2
8187,789,754,1
8188,4674,3191,1
8189,2020,2213,-1
8190,6,507,2
8191,4556,4514,2
8192,2196,1800,1
8193,4155,1701,4
8194,5138,5135,1
8195,779,170,1
8196,1249,428,1
8197,1860,1862,1
8198,1414,1344,1
8199,544,643,1
8200,3170,2587,2
8201,2379,1718,3
8202,5346,4768,2
8203,736,1121,1
8204,3062,4196,1
8205,2545,3413,1
8206,4604,4484,2
8207,499,2338,-1
8208,3751,5525,1
8209,2953,2951,1
8210,2625,2433,2
8211,1585,4268,1
8212,1571,1605,5
8213,6,378,2
8214,3366,1310,1
8215,497,0,1
8216,1176,240,3
8217,4314,4210,1
8218,84,127,1
8219,435,714,2
8220,4444,3312,-10
8221,159,106,2
8222,506,1521,3
8223,3164,3052,1
8224,3164,18,1
8225,4466,313,1
8226,549,185,1
8227,1293,2707,5
8228,2247,5603,5
8229,319,1522,2
8230,1764,2613,-10
8231,1163,2295,1
8232,1276,551,3
8233,1308,1271,1
8234,3465,3552,6
8235,4915,3378,1
8236,2077,4404,2
8237,726,3662,1
8238,801,29,1
8239,4471,1944,1
8240,2247,3078,1
8241,977,3223,2
8242,4736,4545,6
8243,6,1444,-5
8244,2151,896,1
8245,5687,5556,5
8246,2858,2580,1
8247,1310,985,-1
8248,1354,2094,2
8249,1644,0,10
8250,3460,4092,1
8251,1981,3388,1
8252,3579,2077,1
8253,587,1211,1
8254,1629,1708,1
8255,41,2347,2
8256,896,921,2
8257,5702,3564,1
8258,5819,5834,3
8259,1928,1240,2
8260,26,3140,2
8261,1541,1981,2
8262,26,3197,1
8263,3631,2139,-5
8264,2974,5444,1
8265,5711,5726,1
8266,2146,1902,6
8267,383,365,1
8268,163,307,2
8269,43,80,10
8270,1121,1337,1
8271,2279,3515,2
8272,3523,3038,1
8273,3728,5549,-10
8274,506,1905,1
8275,3503,2446,1
8276,3823,4092,1
8277,3573,1585,1
8278,3743,3910,4
8279,2730,1981,2
8280,1521,86,1
8281,551,461,2
8282,3032,3302,1
8283,3392,3309,1
8284,1940,1321,-1
8285,2254,1748,1
8286,2020,2385,-1
8287,4585,4661,-10
8288,3038,3032,1
8289,1876,2306,1
8290,3062,3893,1
8291,3631,2605,-5
8292,1457,30,1
8293,2338,3038,2
8294,95,449,1
8295,492,127,2
8296,2077,5073,-10
8297,5135,4521,1
8298,2214,2486,3
8299,178,42,2
8300,1756,313,1
8301,5583,5532,-5
8302,4115,4741,1
8303,3938,3325,1
8304,2015,1240,1
8305,1716,1483,2
8306,1667,1814,1
8307,1764,1869,1
8308,3712,4588,-10
8309,3150,3722,1
8310,353,302,1
8311,506,3910,1
8312,566,195,4
8313,3062,3551,1
8314,4350,26,1
8315,4500,1725,10
8316,3498,3502,1
8317,2146,829,-10
8318,625,269,1
8319,5618,5617,10
8320,3391,2128,1
8321,2423,2020,1
8322,169,44,1
8323,42,236,3
8324,5528,5560,1
8325,3573,4109,2
8326,5666,3910,1
8327,739,688,5
8328,5389,5385,1
8329,506,3838,2
8330,2748,2755,1
8331,3275,2938,1
8332,145,1718,2
8333,1426,506,5
8334,2126,2158,1
8335,2974,0,1
8336,2820,3946,1
8337,4578,4639,-10
8338,4413,5134,1
8339,105,2405,5
8340,3825,4608,1
8341,4366,4559,2
8342,1630,1344,1
8343,1310,3497,3
8344,729,376,4
8345,2580,1981,1
8346,3100,4466,1
8347,1522,1611,6
8348,2741,2320,2
8349,506,1300,1
8350,1647,1631,1
8351,3062,141,1
8352,98,302,-1
8353,3453,3438,2
8354,3453,1907,1
8355,4182,3566,1
8356,2587,3648,3
8357,1723,1687,4
8358,1981,2062,3
8359,1483,1344,2
8360,313,864,2
8361,4559,5222,3
8362,1422,1677,1
8363,438,385,1
8364,1579,1341,1
8365,2778,2338,2
8366,1616,1655,10
8367,1764,2546,-10
8368,5644,5670,5
8369,3800,3912,1
8370,977,2701,1
8371,1827,864,1
8372,1321,2644,-10
8373,1124,977,2
8374,0,16,6
8375,2718,3000,1
8376,5693,3378,1
8377,3000,2718,1
8378,506,1436,1
8379,2511,4466,1
8380,326,106,1
8381,3838,1870,1
8382,2555,1981,2
8383,4092,5310,1
8384,2545,3233,1
8385,1998,1786,3
8386,483,972,1
8387,98,148,1
8388,1764,41,3
8389,2953,4558,1
8390,5483,2347,1
8391,4697,4747,1
8392,3802,4905,1
8393,2587,1011,1
8394,5273,5218,1
8395,3910,2254,1
8396,1293,3668,-10
8397,2820,3769,1
8398,2727,2257,1
8399,4901,4092,2
8400,2273,4598,-10
8401,1981,2539,5
8402,864,4555,-10
8403,2587,3315,1
8404,2882,2938,1
8405,2587,3070,2
8406,5269,5281,-10
8407,4332,3819,1
8408,3662,3776,2
8409,3432,26,1
8410,3776,3743,2
8411,2301,2218,1
8412,2254,313,2
8413,3062,2713,1
8414,3705,3707,1
8415,4219,4458,2
8416,4640,4246,1
8417,2816,2328,3
8418,3646,5432,1
8419,633,226,1
8420,409,994,1
8421,428,1276,2
8422,2077,2720,1
8423,2126,1981,1
8424,2261,10,1
8425,2127,4783,1
8426,401,422,3
8427,3670,4608,-10
8428,1053,867,1
8429,5346,3564,2
8430,30,225,1
8431,30,1372,1
8432,871,691,2
8433,977,2938,2
8434,6,993,2
8435,1293,3525,2
8436,1486,2884,2
8437,4740,4755,1
8438,26,1264,1
8439,4316,4109,1
8440,1698,1631,1
8441,3020,3271,1
8442,2070,1847,3
8443,111,13,2
8444,362,361,1
8445,4277,2077,1
8446,523,1580,1
8447,3441,26,2
8448,1344,1474,1
8449,1981,3362,1
8450,791,646,3
8451,216,1690,1
8452,5411,4768,1
8453,75,42,3
8454,2498,2496,-10
8455,4783,4801,1
8456,132,270,-10
8457,1876,10,1
8458,1354,1341,-5
8459,3719,4594,-10
8460,1459,2876,1
8461,1121,1207,1
8462,4646,4199,2
8463,664,1344,2
8464,2903,1907,1
8465,455,551,1
8466,1769,4577,-10
8467,1321,98,3
8468,1144,1624,2
8469,5411,1689,1
8470,1876,1891,1
8471,4230,4249,3
8472,2673,2247,1
8473,1204,4092,1
8474,4039,4833,1
8475,2077,3570,1
8476,27,452,2
8477,3718,4577,-10
8478,3396,5521,8
8479,4175,2545,1
8480,2218,3302,1
8481,3773,3659,4
8482,864,1585,2
8483,0,1571,9
8484,1742,10,2
8485,3331,4538,2
8486,6,1275,2
8487,4277,2698,1
8488,4004,4481,2
8489,6,136,2
8490,4092,4218,1
8491,5094,506,1
8492,3910,5512,1
8493,2266,1585,1
8494,3062,3019,1
8495,3573,3391,1
8496,2264,2032,1
8497,1186,1066,1
8498,1764,4591,-10
8499,452,960,2
8500,1708,2727,1
8501,3534,5568,1
8502,444,490,1
8503,3062,3838,1
8504,2657,2672,1
8505,2658,2077,2
8506,355,302,10
8507,3497,1689,3
8508,3826,691,2
8509,2347,4721,6
8510,514,971,2
8511,3995,4026,1
8512,546,1354,1
8513,5683,3800,1
8514,4888,4267,1
8515,1971,2146,2
8516,4765,3062,5
8517,1344,2649,-10
8518,664,2399,1
8519,385,1500,-10
8520,2077,3293,1
8521,2778,5261,1
8522,26,5163,1
8523,623,1786,2
8524,2020,2140,1
8525,1487,1354,1
8526,4153,2214,1
8527,1981,2214,2
8528,2628,1981,5
8529,3930,3929,1
8530,45,447,1
8531,1,44,8
8532,9,2,7
8533,1354,2016,2
8534,4455,4314,-10
8535,2781,3415,2
8536,5135,5202,1
8537,694,821,1
8538,1981,2257,2
8539,1541,1524,1
8540,3728,5348,1
8541,4092,5022,-10
8542,4083,4212,1
8543,3800,4299,1
8544,170,98,2
8545,10,3250,3
8546,75,4235,1
8547,2171,2157,1
8548,1512,1562,1
8549,4231,3432,1
8550,114,6,1
8551,1940,506,1
8552,4521,3579,3
8553,123,95,1
8554,2598,2247,1
8555,2876,2602,1
8556,4548,977,1
8557,1869,1870,1
8558,969,791,1
8559,1998,3378,3
8560,2020,4353,1
8561,1360,864,1
8562,436,432,1
8563,2580,4828,1
8564,5429,5269,-1
8565,26,2396,1
8566,3646,5506,1
8567,3250,10,1
8568,4905,2953,1
8569,3910,4012,1
8570,646,673,1
8571,2528,820,1
8572,506,1849,1
8573,2195,2221,1
8574,3148,3838,1
8575,1764,2015,1
8576,163,119,1
8577,2885,2669,1
8578,1344,2601,-10
8579,1905,1853,1
8580,4471,4371,1
8581,3248,4115,5
8582,1160,2520,-10
8583,159,346,1
8584,3947,3120,3
8585,3272,1764,2
8586,4092,1306,-10
8587,1685,2655,1
8588,4185,1568,1
8589,1521,3257,1
8590,2077,2623,3
8591,3800,5508,-10
8592,1760,1981,1
8593,416,403,2
8594,1059,1091,3
8595,691,706,2
8596,845,791,1
8597,4296,1568,1
8598,5412,5772,10
8599,2978,2338,1
8600,5173,4684,1
8601,590,483,2
8602,163,597,2
8603,50,1571,1
8604,4972,4921,1
8605,4559,2884,5
8606,3245,1793,-10
8607,3910,375,2
8608,499,1774,1
8609,6,230,5
8610,1576,0,5
8611,1230,3245,-5
8612,3378,2884,1
8613,791,233,3
8614,2128,2514,-10
8615,2473,1853,1
8616,95,117,4
8617,2077,5147,-2
8618,2347,2077,2
8619,1744,1725,2
8620,1950,1629,1
8621,26,1719,1
8622,2266,3566,1
8623,2335,2405,1
8624,2587,3233,3
8625,163,197,1
8626,412,483,1
8627,506,1853,2
8628,2393,594,1
8629,264,1568,1
8630,4115,2710,1
8631,1987,897,1
8632,867,721,1
8633,2632,2971,1
8634,2098,2094,3
8635,353,691,1
8636,4791,2884,1
8637,4583,4593,1
8638,6,45,5
8639,3154,2218,1
8640,1629,2587,5
8641,1311,1276,1
8642,4689,4560,1
8643,4689,3019,1
8644,675,2093,1
8645,2444,26,1
8646,3719,1970,-10
8647,1918,1698,1
8648,5510,5409,1
8649,1522,1204,2
8650,1568,1341,5
8651,3696,5512,1
8652,3841,3910,1
8653,3039,2023,2
8654,3173,1764,1
8655,69,3751,1
8656,1876,505,1
8657,1399,1176,1
8658,1459,1814,1
8659,1486,1485,1
8660,864,1695,1
8661,3713,4591,-10
8662,4124,26,1
8663,285,75,5
8664,1998,3340,1
8665,2635,2633,-10
8666,1275,1354,8
8667,5475,5426,-1
8668,270,242,1
8669,365,548,1
8670,1121,1335,1
8671,10,2146,1
8672,3453,2981,1
8673,2077,2300,8
8674,4585,864,-10
8675,1983,2041,2
8676,791,701,2
8677,3751,2974,3
8678,5363,3910,1
8679,1981,1998,1
8680,3261,4443,-10
8681,1341,111,1
8682,2903,2900,1
8683,544,3897,10
8684,1875,1698,1
8685,436,124,1
8686,2570,2938,1
8687,3261,4592,-10
8688,26,4773,2
8689,1486,1240,1
8690,1610,977,3
8691,10,1725,-1
8692,4466,3378,1
8693,3713,4583,-10
8694,1341,1514,1
8695,2845,2844,5
8696,3659,4054,1
8697,3566,4461,1
8698,1907,5662,1
8699,5427,3646,1
8700,4198,4202,1
8701,5667,5550,3
8702,138,771,1
8703,3819,510,1
8704,2876,5753,1
8705,66,1456,1
8706,2635,2610,-10
8707,5006,3743,1
8708,356,486,1
8709,864,497,1
8710,26,1687,1
8711,2500,3503,2
8712,2256,3924,2
8713,2420,2020,10
8714,2042,1921,1
8715,564,587,2
8716,3474,2084,1
8717,1839,3372,2
8718,0,482,2
8719,4741,2570,2
8720,3668,2125,10
8721,3926,1474,1
8722,383,381,1
8723,26,2378,1
8724,977,5405,1
8725,4316,4505,1
8726,2884,2570,4
8727,127,364,1
8728,3751,3898,2
8729,2592,2717,2
8730,2677,2602,2
8731,4180,10,1
8732,248,267,1
8733,1629,483,2
8734,3282,4560,1
8735,2778,3091,-10
8736,2187,3522,4
8737,1764,1874,1
8738,2353,505,1
8739,10,2512,-10
8740,3035,2718,3
8741,912,1058,-10
8742,1853,2654,1
8743,551,575,1
8744,791,992,1
8745,1354,880,4
8746,2580,2717,1
8747,1240,1885,1
8748,26,2399,1
8749,2580,3793,1
8750,1302,734,1
8751,2146,319,1
8752,3261,4583,-10
8753,3523,2723,1
8754,4521,4092,3
8755,2020,3751,1
8756,4775,4413,1
8757,5758,190,3
8758,691,3931,1
8759,937,984,2
8760,5162,5134,1
8761,1369,10,1
8762,5532,4444,2
8763,5539,5413,1
8764,1200,1201,1
8765,3913,3768,3
8766,3719,4586,-10
8767,26,3380,1
8768,26,3142,1
8769,3638,3759,2
8770,532,529,1
8771,1121,1406,1
8772,3670,4330,1
8773,2943,26,1
8774,88,0,10
8775,4586,4545,-10
8776,21,264,1
8777,2953,3545,1
8778,3573,4480,1
8779,264,452,1
8780,1404,26,1
8781,3052,3167,1
8782,1240,1941,1
8783,1875,2169,1
8784,41,18,2
8785,5429,5506,1
8786,2773,2718,1
8787,396,931,3
8788,3282,1907,1
8789,1725,1975,1
8790,1541,864,2
8791,2269,805,1
8792,4051,3910,2
8793,2020,2566,-10
8794,5776,5364,1
8795,444,1079,1
8796,167,21,1
8797,1344,1479,1
8798,2655,1685,1
8799,163,2007,2
8800,1344,505,2
8801,1408,1944,1
8802,2635,2470,-10
8803,395,32,1
8804,1176,1259,1
8805,3772,3751,1
8806,13,111,2
8807,2752,2721,-10
8808,2602,2669,1
8809,3820,4018,6
8810,2343,26,1
8811,2592,4919,1
8812,3062,3891,1
8813,436,764,-10
8814,864,1486,10
8815,69,1853,3
8816,1764,5211,-5
8817,4280,4320,1
8818,0,7,7
8819,2248,75,3
8820,4092,3825,4
8821,1592,1344,1
8822,2884,4465,1
8823,0,105,5
8824,3453,5353,-10
8825,896,1478,1
8826,26,5258,1
8827,3659,3643,1
8828,4488,2077,3
8829,1344,1337,-1
8830,2247,2369,1
8831,3879,176,2
8832,3669,3092,2
8833,1310,5639,-1
8834,334,909,1
8835,2218,1248,1
8836,26,2443,1
8837,692,1033,2
8838,2077,5294,-1
8839,455,589,1
8840,3025,3523,1
8841,1166,230,1
8842,375,2185,2
8843,4092,1907,7
8844,4171,1568,1
8845,255,879,3
8846,1505,506,1
8847,2977,1907,2
8848,2266,2348,1
8849,4316,4415,-10
8850,1907,2943,2
8851,26,4412,1
8852,1465,1981,3
8853,2002,75,2
8854,2602,2247,1
8855,1275,1610,1
8856,3311,3150,4
8857,6,17,4
8858,5545,5573,3
8859,1003,1875,1
8860,1585,3496,1
8861,3932,3814,2
8862,5269,5523,1
8863,4471,2146,-2
8864,2087,2093,1
8865,30,50,1
8866,4092,3536,-1
8867,0,3453,2
8868,1121,1245,1
8869,2433,2972,1
8870,2720,3850,1
8871,3668,3680,10
8872,2443,26,5
8873,2727,451,1
8874,1719,2247,1
8875,972,1007,3
8876,3015,2953,1
8877,4320,1321,-2
8878,864,4206,2
8879,2028,1970,-10
8880,664,1176,1
8881,1804,2338,1
8882,4596,864,-10
8883,4604,4401,1
8884,353,347,2
8885,2766,2817,1
8886,1742,3580,1
8887,1456,2262,1
8888,1361,1344,2
8889,1342,594,10
8890,4219,3378,2
8891,978,591,1
8892,3898,2571,1
8893,2125,2231,1
8894,1995,3030,2
8895,2247,1572,1
8896,4277,3753,1
8897,3910,4055,1
8898,305,281,1
8899,428,449,1
8900,603,203,1
8901,1764,5396,-10
8902,1951,4323,1
8903,3647,3613,10
8904,3302,2587,7
8905,1571,26,3
8906,899,68,2
8907,2931,1981,2
8908,4279,4933,1
8909,3753,3659,2
8910,24,26,4
8911,4115,5402,1
8912,1647,1240,1
8913,1998,4450,3
8914,691,2297,1
8915,444,313,1
8916,4736,4603,-10
8917,740,626,1
8918,3646,1310,5
8919,1707,0,2
8920,440,1022,2
8921,1036,760,2
8922,565,601,1
8923,4092,5251,-10
8924,1447,896,1
8925,3379,18,-1
8926,120,622,1
8927,791,1166,1
8928,11,128,1
8929,2128,2394,1
8930,1271,1383,1
8931,4982,4230,2
8932,529,2731,-4
8933,103,2077,2
8934,3994,3870,1
8935,2185,2511,3
8936,2672,1486,1
8937,1981,1585,2
8938,2117,1706,10
8939,1478,896,1
8940,2580,3387,1
8941,199,28,1
8942,1931,1932,1
8943,264,1541,4
8944,5532,4296,1
8945,26,1905,1
8946,5379,1764,-10
8947,1786,4488,1
8948,4115,4148,1
8949,4299,506,1
8950,2974,3356,1
8951,1339,1326,10
8952,2062,4921,1
8953,4033,2587,1
8954,1965,1357,1
8955,1571,4246,2
8956,1998,5361,1
8957,3379,2587,2
8958,6,164,3
8959,439,483,2
8960,2545,4515,2
8961,4583,4545,-10
8962,10,821,1
8963,3093,3668,-10
8964,452,1786,1
8965,1756,1324,1
8966,593,1228,1
8967,5504,5420,4
8968,4206,4619,1
8969,3712,4611,-10
8970,3470,4206,1
8971,3910,2939,3
8972,684,694,3
8973,4092,2139,1
8974,3511,3515,1
8975,3496,415,2
8976,481,1276,2
8977,498,45,1
8978,3659,2062,1
8979,2587,3809,6
8980,3591,453,4
8981,1939,19,2
8982,4521,2545,1
8983,5141,3728,3
8984,2511,4092,3
8985,2884,3356,1
8986,1706,1541,1
8987,3566,10,1
8988,1907,5319,1
8989,1310,3800,2
8990,26,1762,1
8991,1998,5471,3
8992,5797,24,1
8993,1651,5823,1
8994,128,30,1
8995,1334,740,-5
8996,3753,4277,1
8997,882,500,1
8998,2130,2077,3
8999,1567,1522,1
9000,2125,2592,1
9001,2876,2790,1
9002,98,1891,-1
9003,603,2587,1
9004,1310,4678,1
9005,589,378,1
9006,2822,4115,1
9007,3162,2545,1
9008,2699,3275,1
9009,35,5164,1
9010,26,5829,1
9011,750,2602,2
9012,4752,4298,1
9013,2125,0,1
9014,2093,4810,5
9015,2387,3186,5
9016,6,2270,2
9017,1631,1893,1
9018,3711,3681,-10
9019,132,368,1
9020,735,771,1
9021,3718,4571,-10
9022,1473,1344,1
9023,2218,3306,-4
9024,684,866,1
9025,163,42,5
9026,4555,3819,1
9027,163,784,3
9028,5733,2884,2
9029,862,844,1
9030,2699,1853,1
9031,428,448,1
9032,1251,165,1
9033,510,170,1
9034,2839,3414,10
9035,4246,4051,1
9036,454,346,1
9037,5152,5158,1
9038,5218,5273,1
9039,4545,5186,1
9040,1354,1660,1
9041,1981,2299,1
9042,1571,1927,1
9043,4182,3838,1
9044,1725,1806,1
9045,3402,977,1
9046,1708,1204,1
9047,176,6,5
9048,98,4320,-1
9049,415,2699,2
9050,5456,5459,1
9051,5793,2884,1
9052,2226,264,1
9053,10,724,1
9054,441,4406,-10
9055,1500,2628,10
9056,462,486,3
9057,6,0,7
9058,1871,1541,1
9059,2628,1907,-10
9060,2201,1764,1
9061,494,856,1
9062,2146,1341,-10
9063,147,26,2
9064,2347,3319,1
9065,97,1528,-10
9066,3712,4589,-10
9067,2139,2233,1
9068,5509,5510,1
9069,585,984,1
9070,165,1433,1
9071,4367,3845,2
9072,1456,1800,2
9073,1814,2076,1
9074,1176,2264,1
9075,98,2510,1
9076,1310,1541,1
9077,3848,4430,3
9078,14,3,3
9079,4471,5067,-10
9080,4304,2196,1
9081,81,1,1
9082,1524,1661,1
9083,42,224,4
9084,864,688,4
9085,1393,428,2
9086,1500,2218,-10
9087,4087,3845,3
9088,30,1519,2
9089,122,138,1
9090,5345,5775,1
9091,428,383,1
9092,2126,551,1
9093,1486,2598,1
9094,2587,2117,1
9095,2884,4290,1
9096,2266,2876,1
9097,2276,4115,1
9098,3593,3928,1
9099,26,5815,1
9100,1066,1839,4
9101,804,648,1
9102,3264,1981,1
9103,1981,2570,1
9104,2218,601,-10
9105,1571,1293,1
9106,1753,1719,1
9107,1685,2056,1
9108,1261,1197,1
9109,3523,1360,1
9110,1012,84,2
9111,734,1558,2
9112,2020,18,-10
9113,3395,2077,2
9114,1950,1794,1
9115,3181,3294,4
9116,4423,3352,2
9117,5411,2765,1
9118,1456,1786,1
9119,3903,4092,6
9120,635,338,1
9121,712,495,4
9122,26,4998,1
9123,2587,3463,2
9124,6,5,3
9125,1893,5333,1
9126,2433,2550,1
9127,3378,3573,1
9128,1176,1302,1
9129,24,3728,2
9130,2884,117,-1
9131,506,1987,2
9132,669,1514,1
9133,691,708,7
9134,1981,2219,1
9135,3649,3154,3
9136,3062,3653,1
9137,2020,1921,2
9138,4157,3566,8
9139,874,791,3
9140,2256,2327,10
9141,1344,26,2
9142,1814,1500,2
9143,1782,1144,1
9144,3325,10,5
9145,374,42,5
9146,3705,4741,1
9147,10,1324,1
9148,2621,2618,3
9149,2247,1746,-10
9150,3360,2077,5
9151,75,671,4
9152,623,26,2
9153,1376,1226,1
9154,1522,1629,1
9155,3945,2587,1
9156,88,18,1
9157,1764,4544,2
9158,41,864,-2
9159,1522,1563,2
9160,4829,3032,2
9161,3825,4092,6
9162,6,254,1
9163,1435,1993,8
9164,823,830,2
9165,2338,3825,1
9166,2635,2517,-10
9167,1293,4751,-10
9168,3691,3955,1
9169,2077,185,3
9170,482,497,2
9171,2580,2749,2
9172,3019,4610,1
9173,3898,4004,2
9174,2094,2020,3
9175,666,573,1
9176,2978,1764,1
9177,1249,1587,5
9178,1630,1592,1
9179,2374,1764,1
9180,1584,1012,1
9181,1372,30,1
9182,3714,4617,-10
9183,1794,1486,1
9184,5646,5647,5
9185,5356,5388,1
9186,26,3727,1
9187,16,7,9
9188,1797,719,-5
9189,3683,2876,10
9190,3691,3755,1
9191,413,35,1
9192,217,319,5
9193,185,106,1
9194,30,3216,1
9195,3438,3439,2
9196,3759,2083,1
9197,960,3522,2
9198,3523,1981,1
9199,2916,2062,1
9200,1595,26,2
9201,3570,3659,2
9202,86,5411,1
9203,1160,2666,-10
9204,514,507,2
9205,4775,5372,1
9206,2675,0,1
9207,4471,4851,1
9208,3530,2587,4
9209,4277,4373,1
9210,1276,1577,1
9211,2754,2833,-10
9212,4933,5134,-1
9213,4741,3832,1
9214,3356,1998,1
9215,659,264,1
9216,656,41,1
9217,4494,1293,1
9218,26,3601,1
9219,4555,4545,1
9220,3648,3927,1
9221,0,234,1
9222,1344,2682,-10
9223,1764,2641,-10
9224,255,791,5
9225,2020,2247,1
9226,2718,2974,1
9227,3711,4593,-10
9228,3564,505,3
9229,4681,2247,4
9230,26,418,1
9231,3154,2354,1
9232,3894,3978,2
9233,1176,1295,1
9234,3564,4431,-1
9235,2580,2875,3
9236,2181,1240,1
9237,4212,1763,-10
9238,3838,3117,2
9239,1521,4596,-10
9240,610,310,2
9241,2126,1512,1
9242,4586,4654,1
9243,346,308,1
9244,2354,2587,2
9245,3490,3494,8
9246,1355,1226,1
9247,2247,313,2
9248,2839,3046,1
9249,350,132,2
9250,2587,3748,1
9251,2967,1981,7
9252,551,1369,1
