,source,target,weight
5232,58,335,6
5233,2,30,3
5234,1448,910,1
5235,202,5,1
5236,38,51,1
5237,2,3555,2
5238,369,1487,1
5239,140,84,1
5240,32,963,1
5241,306,556,1
5242,35,208,3
5243,10,397,1
5244,1637,540,1
5245,1073,103,2
5246,271,78,1
5247,42,173,1
5248,987,4,1
5249,1236,3742,2
5250,1010,201,1
5251,163,10,-2
5252,81,72,3
5253,3361,33,1
5254,580,211,1
5255,218,215,3
5256,392,3743,5
5257,1517,7,6
5258,1804,45,2
5259,409,632,5
5260,33,279,1
5261,1483,2820,1
5262,1487,369,1
5263,3464,411,2
5264,1040,176,1
5265,33,350,2
5266,487,704,1
5267,412,1856,2
5268,1032,123,2
5269,19,121,3
5270,2368,33,3
5271,378,222,1
5272,140,2405,1
5273,882,2,1
5274,94,3759,-10
5275,3,2708,1
5276,42,171,2
5277,1104,1634,1
5278,18,3372,1
5279,1777,42,1
5280,77,76,3
5281,211,19,4
5282,3515,1172,1
5283,0,2819,1
5284,250,380,3
5285,11,240,1
5286,922,447,3
5287,24,165,1
5288,66,259,1
5289,7,845,1
5290,713,237,10
5291,16,271,4
5292,130,379,1
5293,115,1342,1
5294,1794,213,1
5295,1400,39,2
5296,500,1101,2
5297,1266,1119,1
5298,279,96,3
5299,72,11,4
5300,50,165,1
5301,109,20,5
5302,315,1295,5
5303,129,9,6
5304,290,1899,1
5305,119,72,7
5306,963,161,3
5307,17,37,1
5308,2,308,1
5309,415,33,1
5310,192,50,1
5311,924,675,1
5312,393,82,3
5313,22,98,2
5314,81,30,-1
5315,94,10,1
5316,1341,936,1
5317,103,496,1
5318,2840,37,1
5319,504,3602,1
5320,51,797,-10
5321,3742,1118,2
5322,42,133,1
5323,184,812,1
5324,442,13,2
5325,3757,159,5
5326,9,509,2
5327,307,7,2
5328,144,107,1
5329,165,994,4
5330,9,221,2
5331,17,2085,1
5332,42,117,2
5333,225,1431,2
5334,509,180,2
5335,1759,3744,-10
5336,2405,140,1
5337,44,50,1
5338,1249,1247,1
5339,4,84,3
5340,709,22,2
5341,3101,126,1
5342,8,976,8
5343,3774,15,6
5344,50,23,2
5345,84,249,5
5346,51,31,3
5347,319,3464,1
5348,118,768,1
5349,5,15,1
5350,592,634,1
5351,2644,621,1
5352,9,91,1
5353,81,4,2
5354,1521,593,1
5355,18,48,8
5356,3773,3073,1
5357,3262,1065,1
5358,2,524,2
5359,329,3733,-10
5360,3330,218,1
5361,613,140,1
5362,37,873,1
5363,3513,63,3
5364,3,366,2
5365,2651,3553,1
5366,1031,889,1
5367,48,87,3
5368,1818,4,1
5369,107,2609,1
5370,4,3658,-10
5371,2,330,3
5372,535,105,1
5373,12,3728,-10
5374,554,171,3
5375,829,104,1
5376,3728,937,1
5377,1548,3265,1
5378,1136,169,1
5379,35,48,3
5380,671,75,1
5381,929,1125,6
5382,20,15,1
5383,347,1,4
5384,0,71,1
5385,57,3343,1
5386,797,1490,1
5387,1579,35,2
5388,1364,217,1
5389,621,1268,1
5390,728,1655,1
5391,3728,187,-9
5392,1,1956,1
5393,105,535,1
5394,3464,515,-3
5395,0,2333,1
5396,1426,131,1
5397,3145,372,1
5398,1917,2750,1
5399,3096,914,3
5400,51,305,1
5401,3589,318,1
5402,138,3781,-10
5403,9,455,1
5404,2024,282,2
5405,226,3482,1
5406,1779,213,4
5407,374,899,1
5408,62,1082,1
5409,188,51,1
5410,1017,729,2
5411,2001,3,2
5412,0,3374,1
5413,86,132,-1
5414,68,1779,1
5415,147,465,1
5416,3695,158,-10
5417,171,213,3
5418,65,1241,5
5419,4,598,1
5420,279,243,2
5421,294,24,1
5422,8,345,1
5423,700,2,1
5424,365,181,2
5425,395,3,1
5426,825,2373,1
5427,1,263,3
5428,1852,2,1
5429,1123,3552,2
5430,2335,901,5
5431,258,1801,2
5432,405,88,1
5433,290,57,3
5434,7,2394,-1
5435,9,57,4
5436,176,173,2
5437,714,921,1
5438,162,374,1
5439,127,102,2
5440,176,3015,1
5441,2433,14,1
5442,1741,116,1
5443,486,10,1
5444,159,88,5
5445,2843,0,2
5446,2335,25,-1
5447,198,2,1
5448,162,57,1
5449,894,127,6
5450,120,500,3
5451,1822,753,3
5452,10,165,1
5453,226,55,3
5454,33,2413,2
5455,2108,681,1
5456,51,1144,1
5457,3,2453,1
5458,128,1214,5
5459,637,6,7
5460,5,556,2
5461,339,607,2
5462,39,44,1
5463,184,20,2
5464,10,13,3
5465,105,395,1
5466,345,8,2
5467,52,28,1
5468,287,758,1
5469,29,111,2
5470,185,399,5
5471,106,84,1
5472,3,2467,1
5473,258,2,5
5474,814,884,1
5475,661,118,8
5476,113,278,2
5477,1183,29,1
5478,973,148,1
5479,68,116,1
5480,26,320,1
5481,443,565,1
5482,331,2256,1
5483,0,2762,1
5484,1031,172,1
5485,4,114,3
5486,610,2516,1
5487,1531,45,1
5488,107,1682,1
5489,17,1702,2
5490,251,722,1
5491,986,418,1
5492,21,39,2
5493,11,1373,2
5494,213,117,1
5495,78,1467,1
5496,10,170,2
5497,92,196,1
5498,116,2932,1
5499,8,76,3
5500,1,44,3
5501,3769,525,2
5502,28,173,1
5503,802,1539,2
5504,1457,27,10
5505,2,2331,1
5506,176,226,3
5507,124,495,1
5508,0,369,1
5509,1868,1193,1
5510,547,34,1
5511,825,124,1
5512,463,119,3
5513,564,208,2
5514,7,10,2
5515,7,2353,-1
5516,155,3,2
5517,185,229,5
5518,847,22,1
5519,148,659,1
5520,719,342,1
5521,12,2265,1
5522,391,380,2
5523,423,35,1
5524,178,3016,1
5525,1033,24,1
5526,28,1793,1
5527,14,30,-10
5528,63,80,1
5529,587,50,1
5530,1526,169,2
5531,91,344,1
5532,486,144,1
5533,32,640,1
5534,134,176,1
5535,122,8,1
5536,0,89,1
5537,3237,814,1
5538,585,2752,1
5539,1158,862,-10
5540,447,1006,5
5541,307,87,1
5542,797,622,1
5543,1543,57,1
5544,263,257,1
5545,3300,431,1
5546,866,476,8
5547,12,3074,1
5548,176,2212,1
5549,31,33,2
5550,937,3728,1
5551,211,225,3
5552,47,108,1
5553,1087,3,1
5554,330,94,2
5555,42,28,4
5556,90,437,1
5557,8,3566,1
5558,55,123,4
5559,9,3121,1
5560,416,57,2
5561,5,1054,1
5562,344,50,1
5563,84,52,1
5564,66,410,1
5565,51,50,1
5566,933,2393,1
5567,65,1645,1
5568,266,208,3
5569,1474,1,1
5570,124,130,2
5571,0,2497,1
5572,128,909,4
5573,35,10,2
5574,474,1,1
5575,12,3369,1
5576,504,120,1
5577,83,262,10
5578,883,1353,4
5579,87,460,10
5580,2959,82,1
5581,44,1622,1
5582,153,104,1
5583,248,1367,1
5584,683,28,2
5585,180,3767,-10
5586,113,34,4
5587,3779,3776,10
5588,3,1294,1
5589,20,699,1
5590,50,97,2
5591,48,1377,2
5592,87,3506,-1
5593,7,2343,1
5594,10,487,1
5595,13,481,2
5596,800,62,4
5597,2177,0,1
5598,14,39,1
5599,204,856,1
5600,687,132,2
5601,32,407,2
5602,2285,176,1
5603,730,1130,1
5604,3781,2747,1
5605,2,5,8
5606,1864,92,1
5607,430,277,1
5608,5,1379,1
5609,3299,0,2
5610,368,2041,2
5611,289,26,2
5612,666,2648,1
5613,70,37,5
5614,11,99,3
5615,77,549,1
5616,271,105,1
5617,7,1297,1
5618,76,402,1
5619,189,5,2
5620,221,2335,-10
5621,14,2416,1
5622,706,309,3
5623,50,740,4
5624,2215,132,1
5625,1515,6,1
5626,189,549,3
5627,7,173,2
5628,149,506,1
5629,1735,21,1
5630,218,89,2
5631,471,105,2
5632,148,530,2
5633,176,42,7
5634,21,271,4
5635,702,3690,1
5636,95,125,3
5637,704,1850,1
5638,218,1710,1
5639,1189,127,1
5640,535,1236,1
5641,1466,865,1
5642,47,515,1
5643,98,715,2
5644,44,1672,1
5645,637,8,1
5646,206,35,1
5647,85,3513,2
5648,343,676,1
5649,92,1067,1
5650,49,441,2
5651,11,1845,1
5652,932,21,1
5653,134,175,2
5654,255,41,1
5655,4,3741,-10
5656,693,692,1
5657,189,6,4
5658,7,267,-1
5659,4,1372,2
5660,982,28,1
5661,277,359,1
5662,2369,1015,1
5663,254,408,1
5664,47,101,2
5665,521,5,1
5666,434,156,1
5667,631,23,2
5668,10,1158,3
5669,446,71,1
5670,221,71,4
5671,10,184,1
5672,46,3780,-10
5673,130,1403,1
5674,419,3,5
5675,305,61,1
5676,2819,0,1
5677,279,26,1
5678,56,356,1
5679,1,53,8
5680,149,1039,2
5681,1892,350,1
5682,25,1500,1
5683,298,149,2
5684,129,1658,1
5685,124,3395,1
5686,176,122,3
5687,130,147,3
5688,59,3742,-10
5689,3772,687,-10
5690,296,1937,1
5691,39,1131,1
5692,1713,176,1
5693,569,1248,2
5694,80,2,3
5695,1877,1879,1
5696,21,121,2
5697,519,123,5
5698,48,104,1
5699,149,665,1
5700,1012,1014,2
5701,127,18,1
5702,410,285,1
5703,41,172,1
5704,144,395,1
5705,48,124,1
5706,81,26,1
5707,936,286,1
5708,2255,29,2
5709,68,1756,2
5710,13,2143,1
5711,162,114,5
5712,192,248,1
5713,141,518,1
5714,823,163,3
5715,24,32,1
5716,797,2184,1
5717,13,517,8
5718,176,51,6
5719,1450,783,1
5720,1316,258,1
5721,691,2224,10
5722,6,3377,1
5723,381,107,2
5724,1054,5,1
5725,1949,3591,1
5726,506,149,1
5727,1500,1297,1
5728,144,64,1
5729,134,585,5
5730,3,478,4
5731,51,9,3
5732,411,1306,1
5733,1283,96,1
5734,2082,1462,1
5735,2748,78,1
5736,141,31,1
5737,24,395,1
5738,449,83,10
5739,1920,14,-1
5740,1064,0,1
5741,1092,15,1
5742,29,642,1
5743,72,52,1
5744,3017,7,3
5745,35,350,1
5746,718,44,1
5747,178,3777,-10
5748,1868,3314,1
5749,2193,1986,1
5750,53,101,1
5751,151,252,2
5752,2335,3435,1
5753,388,234,2
5754,105,181,4
5755,2847,0,1
5756,104,184,-4
5757,1152,3778,1
5758,147,39,1
5759,1523,331,1
5760,128,996,4
5761,241,195,1
5762,308,3333,1
5763,2360,6,1
5764,165,12,1
5765,39,2304,1
5766,2182,797,1
5767,192,3566,-5
5768,1146,797,1
5769,119,243,1
5770,11,650,3
5771,124,2393,1
5772,162,104,1
5773,285,3769,-10
5774,176,1158,1
5775,230,3506,1
5776,1739,587,1
5777,74,50,1
5778,13,37,1
5779,72,206,2
5780,0,2126,1
5781,1005,3742,3
5782,284,3000,1
5783,7,381,-1
5784,2348,1366,1
5785,30,1039,1
5786,21,258,1
5787,2,508,4
5788,76,937,2
5789,325,171,1
5790,2112,0,2
5791,610,666,1
5792,27,484,1
5793,94,61,2
5794,42,3679,-10
5795,679,47,1
5796,954,51,1
5797,3482,3622,-5
5798,2027,27,3
5799,2460,340,1
5800,27,2030,2
5801,746,0,1
5802,145,84,1
5803,135,157,1
5804,182,724,1
5805,650,1204,1
5806,881,94,1
5807,731,47,1
5808,299,3742,-1
5809,1917,3730,1
5810,3743,1022,3
5811,6,3679,-3
5812,650,11,10
5813,655,208,1
5814,2375,115,1
5815,5,52,1
5816,28,141,1
5817,1929,1934,1
5818,862,41,2
5819,155,102,1
5820,144,53,1
5821,421,1418,2
5822,1872,11,1
5823,36,593,2
5824,26,55,10
5825,0,3005,1
5826,374,162,1
5827,10,3755,-10
5828,3253,35,2
5829,9,1136,1
5830,28,982,1
5831,141,16,1
5832,2067,540,1
5833,303,345,1
5834,147,511,3
5835,2387,289,1
5836,43,545,5
5837,71,157,1
5838,2956,9,1
5839,65,132,1
5840,57,3391,1
5841,3,176,3
5842,1830,1382,1
5843,269,378,1
5844,593,1581,1
5845,176,294,2
5846,124,18,2
5847,2614,727,5
5848,48,397,1
5849,3,561,5
5850,1373,58,2
5851,63,14,6
5852,2170,68,10
5853,1336,521,1
5854,36,1018,7
5855,21,3771,-5
5856,1,680,2
5857,45,809,1
5858,245,57,1
5859,154,155,1
5860,1060,11,1
5861,176,23,2
5862,1138,8,1
5863,3,569,1
5864,1226,128,5
5865,29,1042,1
5866,1508,0,2
5867,2700,131,1
5868,85,125,2
5869,325,341,2
5870,105,940,1
5871,1917,271,1
5872,15,106,4
5873,72,81,3
5874,149,46,1
5875,149,6,1
5876,21,0,2
5877,1401,353,1
5878,172,42,2
5879,181,148,1
5880,3657,2335,1
5881,96,78,3
5882,333,186,5
5883,2075,238,2
5884,1431,513,2
5885,238,2075,2
5886,423,86,1
5887,116,1487,1
5888,3661,3683,3
5889,616,84,2
5890,1690,3780,-10
5891,3773,1810,1
5892,474,723,1
5893,1362,66,1
5894,644,107,2
5895,103,965,1
5896,171,11,1
5897,1064,289,1
5898,0,2172,1
5899,117,9,2
5900,980,28,1
5901,342,1011,1
5902,1987,3551,1
5903,333,122,1
5904,332,642,2
5905,1125,929,6
5906,1342,115,1
5907,2335,3390,1
5908,23,484,1
5909,143,757,5
5910,800,349,1
5911,665,211,3
5912,84,5,1
5913,792,1314,3
5914,2,637,2
5915,1308,6,2
5916,940,40,1
5917,3728,3565,1
5918,44,41,1
5919,13,39,3
5920,490,42,2
5921,565,443,1
5922,3677,32,3
5923,32,2877,1
5924,11,458,1
5925,1605,0,2
5926,37,0,3
5927,1888,244,1
5928,1127,3781,1
5929,2198,17,4
5930,679,853,1
5931,5,48,2
5932,10,227,2
5933,1977,512,1
5934,233,44,1
5935,215,755,5
5936,248,84,3
5937,3367,35,2
5938,2639,621,1
5939,30,5,8
5940,739,59,5
5941,65,96,1
5942,242,871,3
5943,765,336,2
5944,107,299,1
5945,124,496,1
5946,24,738,1
5947,57,3600,-2
5948,86,153,1
5949,695,142,3
5950,1347,2,1
5951,39,315,1
5952,533,180,1
5953,3743,144,-10
5954,0,1741,1
5955,302,611,1
5956,390,11,2
5957,2494,715,1
5958,215,352,2
5959,402,510,1
5960,221,897,1
5961,473,0,3
5962,1430,477,1
5963,53,144,2
5964,654,62,2
5965,116,1146,1
5966,14,490,-1
5967,206,5,5
5968,1338,217,1
5969,656,1923,1
5970,142,1025,3
5971,345,3743,2
5972,78,2103,1
5973,466,148,2
5974,73,1,7
5975,141,644,1
5976,1414,355,1
5977,55,9,1
5978,13,1733,1
5979,4,3688,-10
5980,1704,131,1
5981,490,3730,1
5982,1502,797,4
5983,10,130,1
5984,1,118,6
5985,2184,797,1
5986,45,1334,1
5987,0,3340,1
5988,91,308,2
5989,46,39,4
5990,62,15,6
5991,483,7,2
5992,81,3681,2
5993,546,776,1
5994,1313,116,1
5995,3707,655,-10
5996,27,1454,3
5997,94,3758,-1
5998,42,502,1
5999,273,166,1
6000,685,16,1
6001,96,135,1
6002,87,25,1
6003,2297,1648,1
6004,1307,69,2
6005,59,1503,2
6006,3371,113,1
6007,14,74,1
6008,0,461,1
6009,1685,677,1
6010,155,8,3
6011,843,2710,1
6012,225,864,1
6013,254,16,1
6014,496,6,1
6015,154,957,1
6016,6,3684,-10
6017,12,2,3
6018,662,2334,1
6019,6,149,1
6020,30,249,1
6021,189,187,1
6022,1955,403,1
6023,110,124,1
6024,145,2167,1
6025,77,486,1
6026,1376,143,5
6027,477,2602,1
6028,1905,85,1
6029,1250,0,1
6030,45,1530,2
6031,932,225,2
6032,224,3591,-10
6033,67,1536,1
6034,3742,669,3
6035,8,2478,1
6036,31,101,1
6037,254,144,1
6038,5,808,7
6039,140,3769,-10
6040,36,64,1
6041,338,83,1
6042,601,4,1
6043,128,1407,4
6044,2270,0,1
6045,208,800,3
6046,3,226,1
6047,106,204,1
6048,2752,585,1
6049,64,2158,1
6050,112,357,8
6051,14,144,-10
6052,3773,1690,-10
6053,189,9,3
6054,87,3721,-10
6055,172,495,1
6056,0,17,4
6057,1955,1954,1
6058,3742,2042,1
6059,72,25,1
6060,29,596,2
6061,86,162,1
6062,1966,9,1
6063,16,2737,1
6064,66,1602,1
6065,214,83,1
6066,121,24,1
6067,344,91,1
6068,13,1730,1
6069,1084,3,4
6070,62,208,1
6071,1441,17,3
6072,3345,72,1
6073,861,3742,1
6074,1731,29,1
6075,37,151,5
6076,280,301,-1
6077,0,3148,1
6078,1326,9,1
6079,13,10,5
6080,647,820,1
6081,448,669,1
6082,28,42,4
6083,3742,852,1
6084,44,233,1
6085,78,2653,1
6086,3253,432,1
6087,105,43,1
6088,1929,3747,-10
6089,978,1953,1
6090,106,15,4
6091,139,30,1
6092,21,122,4
6093,3757,84,-5
6094,97,1596,2
6095,177,31,1
6096,639,176,2
6097,1549,144,2
6098,35,246,1
6099,905,468,-1
6100,12,700,2
6101,25,1710,1
6102,695,31,2
6103,226,35,3
6104,3768,2258,2
6105,278,163,3
6106,173,163,2
6107,69,8,3
6108,3055,12,1
6109,0,1885,1
6110,3769,26,1
6111,201,583,1
6112,14,357,1
6113,213,31,3
6114,3,25,1
6115,1416,621,1
6116,254,868,2
6117,168,364,3
6118,261,430,2
6119,3772,144,-10
6120,3493,84,1
6121,104,291,1
6122,2057,358,2
6123,653,3,3
6124,6,3706,-5
6125,319,155,1
6126,176,3759,-10
6127,430,860,9
6128,534,338,3
6129,14,12,1
6130,506,83,1
6131,812,747,-1
6132,2425,983,1
6133,1,9,3
6134,144,50,1
6135,953,17,1
6136,10,14,3
6137,12,1536,1
6138,2,2327,1
6139,2576,37,1
6140,344,30,1
6141,2409,94,1
6142,96,11,3
6143,396,706,1
6144,4,978,1
6145,1922,0,1
6146,41,40,1
6147,18,258,1
6148,2228,141,1
6149,142,2904,1
6150,25,16,6
6151,153,28,1
6152,647,91,1
6153,29,42,1
6154,2442,42,1
6155,740,318,2
6156,2,1523,1
6157,17,944,2
6158,16,727,2
6159,153,89,1
6160,352,437,1
6161,89,3742,5
6162,1231,2503,1
6163,6,955,6
6164,217,150,8
6165,319,277,3
6166,12,1816,3
6167,1380,33,1
6168,856,27,1
6169,264,149,1
6170,1688,56,2
6171,1333,224,5
6172,119,1070,2
6173,20,579,1
6174,661,43,1
6175,32,2104,1
6176,706,1194,1
6177,43,1,2
6178,2129,408,2
6179,722,251,1
6180,4,254,-10
6181,131,503,3
6182,490,3781,-10
6183,85,3382,-1
6184,1286,6,2
6185,2478,34,1
6186,3513,144,9
6187,178,1,6
6188,1661,476,1
6189,31,25,8
6190,144,486,1
6191,1038,160,1
6192,2254,640,1
6193,3731,806,1
6194,128,716,6
6195,259,1510,1
6196,16,543,3
6197,613,298,2
6198,459,53,1
6199,147,438,1
6200,1100,352,1
6201,11,390,2
6202,1829,24,1
6203,153,218,1
6204,332,26,5
6205,3738,320,3
6206,2371,48,1
6207,80,35,1
6208,120,2164,2
6209,1,1155,1
6210,16,139,2
6211,271,3754,-10
6212,96,114,1
6213,115,25,1
6214,875,153,1
6215,183,3782,-10
6216,1,74,3
6217,1602,152,1
6218,77,1289,1
6219,529,37,1
6220,659,148,1
6221,48,279,1
6222,2196,145,1
6223,430,155,1
6224,3773,2,3
6225,263,10,3
6226,203,3575,1
6227,235,292,2
6228,11,290,4
6229,742,6,1
6230,364,712,1
6231,227,72,1
6232,32,549,1
6233,19,1,10
6234,418,654,1
6235,6,3718,-1
6236,3558,7,5
6237,437,90,1
6238,7,3673,-1
6239,382,1646,1
6240,1377,35,1
6241,131,383,2
6242,87,3597,-10
6243,30,135,2
6244,38,20,1
6245,475,2568,1
6246,14,232,5
6247,161,176,5
6248,66,40,1
6249,184,287,2
6250,3,20,3
6251,22,842,4
6252,1082,15,1
6253,3269,58,1
6254,489,1506,3
6255,116,121,1
6256,0,153,1
6257,3550,47,2
6258,978,1527,1
6259,33,25,2
6260,56,37,1
6261,358,2056,2
6262,105,5,1
6263,2,119,5
6264,678,383,10
6265,50,1286,1
6266,1654,225,1
6267,253,1266,1
6268,732,17,2
6269,160,453,1
6270,148,168,1
6271,51,2194,2
6272,9,55,1
6273,650,14,1
6274,290,35,2
6275,94,240,1
6276,12,427,2
6277,3760,989,1
6278,421,66,1
6279,84,92,1
6280,248,124,1
6281,82,20,2
6282,128,986,5
6283,142,121,1
6284,280,97,3
6285,18,32,2
6286,3730,624,1
6287,586,42,1
6288,383,78,1
6289,15,469,3
6290,1488,37,1
6291,64,76,1
6292,431,291,1
6293,209,250,3
6294,612,8,2
6295,106,8,10
6296,132,1,3
6297,130,720,1
6298,402,302,1
6299,56,2765,1
6300,1153,193,1
6301,139,2567,1
6302,250,222,1
6303,247,4,10
6304,111,55,3
6305,42,170,1
6306,1708,8,1
6307,397,172,1
6308,37,276,1
6309,243,294,1
6310,14,957,2
6311,4,46,2
6312,1253,5,1
6313,584,3782,-10
6314,21,190,1
6315,422,1107,2
6316,579,16,1
6317,877,20,1
6318,3319,495,1
6319,294,152,1
6320,3,223,1
6321,3716,3734,2
6322,379,36,4
6323,79,383,2
6324,23,142,1
6325,1426,149,1
6326,3743,3714,10
6327,735,0,2
6328,322,167,6
6329,3685,649,1
6330,14,765,2
6331,2553,614,2
6332,0,378,2
6333,47,1919,1
6334,191,86,1
6335,1809,12,1
6336,94,35,-10
6337,1707,88,1
6338,253,2068,1
6339,846,199,1
6340,97,899,1
6341,1166,102,1
6342,1194,29,4
6343,8,31,1
6344,3001,6,1
6345,86,287,1
6346,812,123,4
6347,91,288,1
6348,35,814,1
6349,39,2,1
6350,372,3145,1
6351,25,2279,4
6352,1238,3,4
6353,232,14,5
6354,3748,3742,3
6355,20,24,10
6356,25,612,1
6357,48,81,4
6358,2335,3361,1
6359,196,33,3
6360,143,1690,1
6361,1201,765,1
6362,3692,177,1
6363,254,858,2
6364,402,153,1
6365,35,335,1
6366,1336,41,1
6367,83,323,2
6368,713,402,1
6369,170,72,2
6370,321,27,1
6371,83,774,1
6372,48,249,5
6373,93,63,1
6374,547,1348,1
6375,103,1396,1
6376,16,2820,1
6377,72,94,2
6378,2176,1317,1
6379,25,66,4
6380,910,565,1
6381,106,192,2
6382,0,2843,1
6383,43,151,1
6384,2924,316,1
6385,187,199,8
6386,12,1331,1
6387,153,875,1
6388,248,24,3
6389,411,1379,1
6390,149,580,10
6391,1119,3617,1
6392,905,95,1
6393,700,889,1
6394,1815,2,1
6395,123,227,9
6396,89,285,1
6397,57,172,1
6398,12,3053,1
6399,30,13,3
6400,190,10,-10
6401,3576,86,1
6402,122,29,1
6403,2085,17,1
6404,2232,490,2
6405,291,124,2
6406,71,545,1
6407,354,107,1
6408,69,132,3
6409,731,10,1
6410,1791,3773,1
6411,3141,0,1
6412,786,203,1
6413,2717,45,1
6414,25,7,4
6415,461,371,1
6416,760,1896,3
6417,203,74,1
6418,160,68,1
6419,124,1031,-1
6420,1271,97,3
6421,3741,21,1
6422,1291,202,1
6423,16,2142,1
6424,1520,1077,3
6425,62,10,-5
6426,2078,21,1
6427,1840,176,1
6428,46,279,1
6429,1139,69,1
6430,43,1130,1
6431,160,1139,1
6432,3464,382,-3
6433,26,705,1
6434,216,1234,1
6435,94,3471,2
6436,113,361,1
6437,74,853,1
6438,108,3,1
6439,646,2424,2
6440,75,77,1
6441,123,61,6
6442,739,175,5
6443,728,1710,1
6444,81,35,5
6445,5,149,1
6446,193,797,-1
6447,1156,508,1
6448,21,2170,1
6449,154,423,1
6450,45,1273,1
6451,144,380,-1
6452,33,157,4
6453,177,12,2
6454,41,692,1
6455,6,1521,1
6456,2731,209,1
6457,3696,14,-10
6458,254,82,1
6459,816,0,1
6460,2195,24,1
6461,1144,50,1
6462,2245,165,2
6463,56,345,1
6464,29,1062,1
6465,63,191,3
6466,2162,68,2
6467,14,2288,1
6468,29,206,1
6469,0,2116,1
6470,32,1759,1
6471,2032,88,1
6472,612,132,1
6473,123,683,1
6474,288,626,2
6475,303,10,5
6476,130,43,1
6477,356,56,1
6478,506,152,1
6479,33,196,1
6480,142,3782,-10
6481,3773,332,1
6482,128,39,4
6483,89,1010,1
6484,875,612,1
6485,214,231,2
6486,3452,174,3
6487,8,144,8
6488,103,47,1
6489,1,349,1
6490,57,761,2
6491,2648,666,5
6492,701,396,3
6493,66,33,1
6494,0,1579,1
6495,207,5,5
6496,1240,298,1
6497,29,2969,1
6498,3,577,3
6499,121,468,1
6500,381,423,1
6501,349,1021,2
6502,9,3773,-1
6503,91,176,1
6504,64,1459,1
6505,827,387,10
6506,663,1278,1
6507,117,821,1
6508,164,646,2
6509,20,294,3
6510,50,2801,1
6511,7,3488,-1
6512,45,3062,1
6513,0,2869,1
6514,7,3650,-10
6515,11,1042,1
6516,94,1828,3
6517,59,34,2
6518,11,190,1
6519,115,11,1
6520,50,2142,1
6521,613,9,1
6522,24,1030,1
6523,314,74,1
6524,1929,251,1
6525,2,1060,3
6526,4,1831,1
6527,3,3760,-1
6528,638,797,2
6529,0,1135,1
6530,1,502,2
6531,230,19,2
6532,786,28,1
6533,2972,519,1
6534,797,3728,1
6535,318,3588,2
6536,2098,78,2
6537,285,30,1
6538,101,1422,2
6539,37,271,2
6540,18,206,6
6541,1739,3567,2
6542,354,1,1
6543,3782,156,10
6544,758,121,1
6545,3,90,5
6546,120,324,1
6547,10,1870,1
6548,94,144,-1
6549,1194,48,1
6550,400,180,1
6551,522,7,2
6552,719,397,1
6553,68,234,2
6554,1126,73,1
6555,714,1920,1
6556,423,1137,1
6557,225,148,1
6558,41,77,2
6559,3066,747,1
6560,797,1504,2
6561,3,537,2
6562,790,3592,-10
6563,1050,72,1
6564,2404,3,1
6565,806,204,1
6566,1008,124,1
6567,39,46,2
6568,1195,2390,1
6569,6,189,4
6570,173,109,1
6571,517,736,5
6572,80,33,1
6573,0,809,1
6574,16,679,2
6575,331,427,1
6576,63,1069,2
6577,271,210,2
6578,190,94,1
6579,2093,136,1
6580,797,1147,1
6581,797,2197,1
6582,2157,1025,1
6583,271,3749,-10
6584,1790,70,3
6585,2590,539,1
6586,11,1063,1
6587,339,920,2
6588,13,406,1
6589,3699,177,1
6590,87,139,3
6591,228,92,1
6592,472,1,4
6593,941,16,2
6594,178,3780,-10
6595,1064,127,1
6596,225,1272,1
6597,47,88,3
6598,3575,797,2
6599,825,3703,3
6600,88,3617,-10
6601,135,41,1
6602,655,24,2
6603,1516,746,1
6604,347,271,1
6605,31,3620,1
6606,276,347,1
6607,51,486,2
6608,67,407,-10
6609,10,127,2
6610,149,192,1
6611,753,2,6
6612,1063,31,1
6613,37,1304,2
6614,112,800,5
6615,45,2277,1
6616,0,1027,7
6617,3359,81,1
6618,25,349,1
6619,130,606,1
6620,356,660,1
6621,12,3088,1
6622,346,21,1
6623,95,124,6
6624,65,82,1
6625,21,4,1
6626,21,63,2
6627,105,69,1
6628,2724,0,1
6629,350,221,2
6630,184,3740,3
6631,797,203,10
6632,57,4,5
6633,563,1,1
6634,508,105,2
6635,3032,39,1
6636,393,5,6
6637,1,188,3
6638,664,238,3
6639,8,37,2
6640,3633,3460,10
6641,378,1229,1
6642,36,3,7
6643,1161,84,1
6644,779,666,1
6645,154,2713,1
6646,1812,12,2
6647,636,308,1
6648,78,2693,1
6649,546,8,1
6650,840,908,1
6651,292,3578,3
6652,31,264,1
6653,148,154,1
6654,19,891,3
6655,135,892,4
6656,8,36,2
6657,2,1361,4
6658,29,3610,-10
6659,85,63,1
6660,6,877,3
6661,2384,28,3
6662,11,601,2
6663,1838,2,2
6664,936,3729,-5
6665,4,3611,-10
6666,3479,26,1
6667,66,134,1
6668,297,1934,1
6669,770,15,2
6670,123,55,3
6671,2,972,4
6672,2079,86,1
6673,475,2566,1
6674,15,1082,1
6675,3513,113,2
6676,284,805,10
6677,271,1002,1
6678,749,5,1
6679,31,2243,1
6680,2801,10,2
6681,3,467,2
6682,130,105,1
6683,10,3773,-10
6684,149,1097,1
6685,6,451,1
6686,1511,10,1
6687,11,3280,1
6688,2520,118,1
6689,2054,358,2
6690,0,2337,1
6691,1404,214,1
6692,62,1783,1
6693,57,3730,-5
6694,44,39,1
6695,0,303,1
6696,42,48,3
6697,169,587,2
