,index,src,dst,rating
6125,23606,4312,4313,1
6126,29583,5026,4545,1
6127,33602,3728,977,1
6128,12166,1998,153,1
6129,1348,1,159,5
6130,33767,5134,5583,1
6131,15301,2545,2654,1
6132,795,45,180,1
6133,10987,264,2077,2
6134,32214,5462,4768,1
6135,19061,2279,3496,1
6136,26003,4596,4604,-10
6137,3005,635,338,1
6138,19482,3391,3577,1
6139,34879,5427,3800,1
6140,757,210,42,3
6141,13043,2269,2349,1
6142,5612,1247,734,1
6143,14677,2721,1981,2
6144,8243,1324,1160,3
6145,25250,26,4430,1
6146,28680,4206,1870,1
6147,22663,3470,4170,1
6148,24521,1998,2964,1
6149,32213,5462,1998,1
6150,1202,323,163,4
6151,25441,3746,4466,1
6152,17317,3156,977,1
6153,33458,3910,5621,-5
6154,9543,1871,1541,1
6155,26653,3718,4587,-10
6156,24856,4442,4481,1
6157,18083,2070,1907,1
6158,4089,885,900,2
6159,34564,4444,441,1
6160,18494,1981,3188,3
6161,27045,3062,3305,1
6162,30920,2077,5281,-1
6163,23576,2587,4305,2
6164,27450,4279,4427,1
6165,13720,1998,2276,1
6166,8702,1757,1276,1
6167,25154,4115,4513,1
6168,20227,2020,3718,-10
6169,17792,30,2338,1
6170,34772,5032,3751,2
6171,34677,75,4115,5
6172,30022,4115,2884,3
6173,5424,84,52,1
6174,13995,2625,2366,3
6175,15244,2359,483,-10
6176,17824,2602,1970,-10
6177,26618,3717,4577,-10
6178,17672,1764,2908,3
6179,6967,1344,165,1
6180,33734,3646,3800,3
6181,18707,1572,3344,1
6182,11533,1756,2232,1
6183,20799,3815,1786,2
6184,6089,1310,594,2
6185,7047,896,1478,1
6186,35452,2338,5859,2
6187,20013,1902,3668,-10
6188,19261,3532,1447,1
6189,21995,2328,2580,5
6190,27613,4206,2380,1
6191,23713,3838,4148,1
6192,4416,879,882,3
6193,21212,3912,3938,1
6194,25760,4592,4594,1
6195,14811,26,2763,1
6196,4900,763,1104,-1
6197,27107,3062,1887,1
6198,5992,428,1261,3
6199,5441,1225,1198,1
6200,25820,4372,4577,-10
6201,19750,1907,3545,1
6202,14465,1647,1290,-1
6203,3679,70,852,2
6204,11902,2276,2150,1
6205,13030,1310,1341,-1
6206,25213,4251,3838,1
6207,13719,2276,1998,1
6208,28159,1354,514,4
6209,10257,1240,2032,1
6210,22164,3150,3266,1
6211,11020,2155,2077,1
6212,6073,745,1227,1
6213,19177,2140,3518,3
6214,7559,98,1541,1
6215,35200,3378,2183,-2
6216,21744,4022,26,2
6217,17741,2338,268,1
6218,7022,500,1474,1
6219,34158,3910,1718,3
6220,3144,726,95,5
6221,28491,1786,3638,1
6222,4427,985,701,1
6223,29,5,3,2
6224,32894,5388,1689,2
6225,5589,1216,760,5
6226,2508,45,602,1
6227,11504,1631,1969,1
6228,15548,1907,2799,1
6229,21677,3034,163,7
6230,5784,1276,1277,1
6231,1007,163,165,2
6232,34052,4829,5704,10
6233,24334,3503,4403,2
6234,6734,1354,1427,1
6235,15004,2774,1981,2
6236,13182,2291,26,2
6237,34680,5429,3275,-10
6238,33537,4092,5162,-10
6239,3359,752,377,1
6240,22302,4119,4092,1
6241,3131,723,606,1
6242,6085,1327,0,3
6243,8296,1547,183,5
6244,34618,321,4444,1
6245,27532,3317,4092,3
6246,1887,139,475,1
6247,11981,1940,1321,-1
6248,29054,1352,4545,2
6249,11051,2163,2160,3
6250,18050,1981,1011,1
6251,18742,3437,506,1
6252,16518,1853,3056,1
6253,14441,2669,2698,2
6254,10180,1585,2024,1
6255,1620,6,433,1
6256,7157,1204,1341,2
6257,2832,656,163,4
6258,28658,4170,4035,3
6259,19428,3507,2570,5
6260,16351,2128,2587,1
6261,7414,1512,1562,1
6262,27150,4027,4122,2
6263,20155,1275,3680,-10
6264,11611,2244,2246,1
6265,35078,35,4219,1
6266,16342,2885,2669,1
6267,16764,2587,2831,1
6268,14786,2748,2755,1
6269,2719,639,203,1
6270,25542,2545,4532,1
6271,27046,3062,3122,1
6272,1722,310,452,2
6273,29630,5032,5034,2
6274,15532,506,1907,1
6275,22689,3898,4172,1
6276,18639,3424,2545,1
6277,34936,5811,4123,1
6278,14082,1777,2486,1
6279,12172,2295,2207,1
6280,30681,5227,864,1
6281,35451,3523,24,1
6282,25626,4571,4576,3
6283,13648,2557,2247,1
6284,8721,1513,1444,1
6285,1888,475,139,1
6286,27288,4689,4452,2
6287,1844,103,457,1
6288,2530,610,609,10
6289,23873,1764,2003,3
6290,16572,3071,2587,1
6291,22806,3580,3643,1
6292,13107,1276,2166,2
6293,23310,1643,4253,1
6294,29753,2077,5054,-10
6295,32745,2949,3819,2
6296,27754,4779,4778,-1
6297,35340,3914,3523,2
6298,32129,1764,1360,1
6299,11040,1571,1746,-1
6300,26479,3712,4443,-10
6301,10532,1352,623,1
6302,8417,1698,1519,1
6303,29156,2348,977,7
6304,23578,3040,4294,2
6305,621,173,95,1
6306,32897,5388,5513,1
6307,34488,1764,4038,2
6308,20740,3755,3691,1
6309,17580,2338,2723,2
6310,13175,264,864,10
6311,14495,977,2701,1
6312,12247,1540,1987,2
6313,14044,1500,385,-10
6314,22429,3659,2139,1
6315,32116,3646,5388,2
6316,13730,2571,2077,2
6317,23945,1853,3838,1
6318,23451,3838,4284,2
6319,22805,4059,4092,3
6320,30096,3040,3160,1
6321,16016,2669,2677,9
6322,1804,278,124,1
6323,17467,26,3214,1
6324,22294,977,3998,1
6325,30706,2077,5239,-2
6326,15559,1907,2872,1
6327,22855,4195,2140,5
6328,18305,2070,2727,5
6329,4434,14,6,9
6330,18121,2062,30,2
6331,21426,3659,3932,1
6332,23573,4304,2196,1
6333,14505,2444,26,1
6334,19213,3441,3378,1
6335,4393,791,567,1
6336,28226,4604,4826,1
6337,23580,4294,3040,2
6338,33857,5433,3751,4
6339,2109,507,354,2
6340,25720,4590,4593,1
6341,20415,3032,1369,2
6342,7616,497,1522,1
6343,18509,2587,3390,2
6344,5285,412,536,1
6345,14761,2266,2545,1
6346,20736,3032,3799,1
6347,19435,2050,1764,2
6348,1955,332,485,1
6349,3565,803,734,1
6350,23969,4148,4129,1
6351,34173,5428,4206,2
6352,5945,580,1012,1
6353,4366,435,500,4
6354,34959,1998,5797,2
6355,3278,379,765,1
6356,26094,4540,4027,1
6357,16477,2218,601,-10
6358,26863,4027,3453,10
6359,3820,440,507,2
6360,5237,1179,17,5
6361,22964,4182,1624,1
6362,35442,3728,26,1
6363,20559,2570,1813,3
6364,7224,1477,1513,2
6365,14628,2707,2354,1
6366,32175,3646,1354,1
6367,30605,5192,3356,2
6368,35170,4936,1998,1
6369,18761,1585,10,1
6370,19171,3407,3294,3
6371,26305,3819,4555,-10
6372,21269,2587,3826,2
6373,31570,5382,5384,1
6374,12473,165,2254,1
6375,9343,413,1885,1
6376,24905,3684,3710,-10
6377,9331,1647,1629,1
6378,16918,551,2338,1
6379,23831,3643,4161,1
6380,32075,5386,3751,10
6381,6211,98,313,1
6382,17493,1981,3220,1
6383,8880,1764,1802,1
6384,34094,4427,26,4
6385,13658,1541,2498,1
6386,18539,3275,2839,1
6387,12722,2409,594,1
6388,31327,4901,4805,1
6389,8394,385,1324,2
6390,1560,418,306,1
6391,5836,1290,841,4
6392,4277,436,758,3
6393,21166,3850,1704,3
6394,33193,4206,1718,2
6395,793,5,218,1
6396,19712,2587,2266,4
6397,25353,4314,4540,1
6398,2170,499,480,1
6399,17637,2247,2342,5
6400,9411,1875,1850,1
6401,28386,4115,3759,3
6402,22546,4153,3378,1
6403,17583,2128,2338,1
6404,2851,593,601,1
6405,7356,1500,1541,1
6406,26713,4596,3819,-10
6407,9612,1521,1240,1
6408,21942,2247,2916,1
6409,27100,3062,2432,1
6410,31555,2949,5382,1
6411,3199,743,741,1
6412,32108,2876,5377,-10
6413,12150,2310,41,1
6414,32939,5444,4279,1
6415,3926,403,848,1
6416,34410,5711,26,2
6417,33907,3564,5494,3
6418,24183,4395,3503,1
6419,29950,5104,3643,-10
6420,32245,26,5469,1
6421,21822,4052,2570,1
6422,10499,2016,1430,3
6423,3897,198,865,-10
6424,1337,370,162,10
6425,33020,4430,4115,5
6426,7187,75,1447,3
6427,31151,5329,5314,2
6428,8535,1631,896,1
6429,5168,1161,1121,1
6430,32147,3453,3769,2
6431,31753,4115,3378,2
6432,2780,424,653,3
6433,32975,4279,3910,1
6434,33259,4206,3275,4
6435,9407,1176,1240,2
6436,15635,2247,2886,2
6437,7845,1621,1293,2
6438,5982,896,412,1
6439,19114,3510,2587,3
6440,20705,3756,1394,3
6441,28714,2720,4170,2
6442,1223,326,306,1
6443,9566,1921,1876,1
6444,31887,2020,2140,1
6445,14244,1344,2656,-10
6446,11132,2037,2178,1
6447,7828,1360,1541,1
6448,20966,3062,310,1
6449,23500,10,3470,4
6450,7057,745,1344,2
6451,19491,2587,2672,2
6452,8619,1753,1240,1
6453,15192,1756,2765,1
6454,11454,1321,1940,-1
6455,5060,497,482,2
6456,22961,3331,4202,1
6457,28404,103,1685,1
6458,15008,2570,1993,6
6459,8392,1422,1571,1
6460,4166,791,816,3
6461,33643,5363,3910,1
6462,1978,258,491,1
6463,4879,1098,964,1
6464,25475,3503,4553,1
6465,10893,2077,176,1
6466,15131,2816,2328,3
6467,23841,2119,4339,1
6468,5692,1066,425,2
6469,33108,5562,2861,-10
6470,34754,5514,4559,2
6471,35549,4123,2,-10
6472,29681,4933,3573,1
6473,10341,1341,1354,5
6474,3912,862,844,1
6475,16972,2660,2834,4
6476,9872,11,199,4
6477,12371,2349,2146,1
6478,11081,1921,864,3
6479,12662,510,688,1
6480,5174,1164,1121,1
6481,16946,3135,290,1
6482,14096,1981,2247,1
6483,20848,3825,3826,1
6484,8933,551,1306,1
6485,19059,2218,3494,-10
6486,8181,1681,1344,1
6487,5971,1121,1089,1
6488,24378,4418,1786,1
6489,8031,26,1663,1
6490,1261,340,105,1
6491,10818,2049,199,3
6492,6838,30,736,3
6493,2765,650,483,10
6494,6270,1121,1361,1
6495,18301,977,3363,2
6496,5523,594,1238,1
6497,13240,2493,2488,1
6498,8846,1796,1444,1
6499,25205,977,1853,3
6500,22776,10,2460,1
6501,31478,3904,5364,10
6502,13135,2279,2349,1
6503,11063,1571,1293,1
6504,23742,2214,4248,1
6505,28621,4795,4471,2
6506,3069,708,691,7
6507,26036,4470,3378,2
6508,9778,1877,1725,3
6509,24169,3643,1568,1
6510,6239,313,688,1
6511,14058,2111,506,3
6512,14373,2173,506,1
6513,9379,1891,782,1
6514,7020,1474,506,1
6515,10709,1469,1541,4
6516,25885,1803,2656,-10
6517,15832,3523,1360,1
6518,11788,1827,2263,1
6519,24254,4115,4401,1
6520,5119,1146,1145,1
6521,358,111,112,1
6522,11459,1742,10,2
6523,31120,2016,2261,1
6524,30625,5166,240,1
6525,32911,3631,5356,2
6526,29171,4115,4188,2
6527,22584,3659,1186,2
6528,21751,4017,3908,1
6529,31245,3910,5135,3
6530,17339,3117,2587,5
6531,3807,482,877,1
6532,10975,1921,2139,1
6533,34432,5711,5726,1
6534,7589,1344,1590,1
6535,31377,2559,5359,1
6536,34885,1764,5804,1
6537,12899,2284,2283,2
6538,22750,4174,2119,10
6539,1914,444,480,1
6540,14308,2533,1764,1
6541,9324,1876,1830,1
6542,289,84,17,2
6543,32677,2876,5508,-5
6544,33815,4465,4444,1
6545,11400,10,2181,-2
6546,20868,26,2940,1
6547,4440,1016,692,1
6548,35113,4559,75,2
6549,15256,2819,587,-1
6550,10294,385,1571,3
6551,17080,2587,2675,2
6552,4750,467,177,-4
6553,15077,2807,2755,1
6554,21790,1643,2570,1
6555,22681,3751,4131,1
6556,25143,4511,26,1
6557,23599,4309,4310,8
6558,17296,3124,3190,1
6559,10926,1800,1902,2
6560,34736,5317,3674,3
6561,8918,1444,18,10
6562,35400,2338,3523,-1
6563,3821,878,867,1
6564,296,69,11,4
6565,14914,2284,2077,2
6566,28626,4888,4267,1
6567,16293,2803,2979,1
6568,14804,2725,2559,1
6569,10727,234,176,2
6570,33024,2287,4115,1
6571,21972,2545,2214,2
6572,29555,2269,3819,3
6573,991,163,167,3
6574,14362,385,98,3
6575,28135,4789,4413,1
6576,7438,1541,505,1
6577,2850,163,593,1
6578,27365,2545,4465,2
6579,4504,965,791,2
6580,18733,3437,3436,1
6581,2307,132,6,4
6582,30388,2938,1873,1
6583,498,142,106,1
6584,12352,2347,2077,2
6585,41,10,0,8
6586,26752,3453,3825,1
6587,1110,300,42,6
6588,32863,26,5548,1
6589,2020,483,496,1
6590,11350,10,1951,2
6591,33866,3751,5660,1
6592,9679,1667,646,1
6593,34500,2876,5747,-10
6594,5253,1177,1178,1
6595,13004,1981,1485,1
6596,22167,977,3838,1
6597,5697,922,1266,1
6598,34987,2884,24,1
6599,8741,1780,1752,5
6600,33610,3378,5638,1
6601,1036,276,234,1
6602,2277,347,159,1
6603,3613,10,821,1
6604,24575,1344,6,6
6605,34197,1907,4092,8
6606,1114,199,180,1
6607,19968,2953,3675,1
6608,22412,3391,10,1
6609,27013,3062,3882,1
6610,217,80,6,1
6611,7083,1473,1344,1
6612,14633,2672,2257,1
6613,1118,6,3,4
6614,8777,1354,1706,-2
6615,20247,3584,1756,1
6616,21028,3898,3751,5
6617,21644,3593,4014,1
6618,481,105,106,1
6619,11012,2153,1624,2
6620,18225,2587,2420,3
6621,12380,2349,1902,1
6622,9522,1788,26,1
6623,25089,4316,4506,1
6624,1151,217,319,5
6625,17696,3251,2328,1
6626,8907,1647,1467,1
6627,25848,4192,4597,-10
6628,32507,4471,2146,-2
6629,20886,2839,3768,1
6630,30491,176,4741,2
6631,34661,2876,1998,4
6632,19728,2710,26,7
6633,21913,3942,3751,1
6634,1156,299,42,3
6635,12185,1875,2020,2
6636,5976,1227,26,1
6637,8819,1539,1764,1
6638,21053,326,3623,1
6639,26234,4571,4545,-10
6640,32889,3910,1756,1
6641,19311,3547,523,2
6642,21764,3659,3776,1
6643,545,42,154,1
6644,29233,3631,1689,2
6645,27729,3846,4604,3
6646,11254,1144,2125,3
6647,21818,1859,4051,1
6648,8100,0,27,3
6649,12459,313,2150,1
6650,3372,780,646,1
6651,13158,2377,2423,1
6652,23689,3738,4251,1
6653,18691,2484,1853,3
6654,13561,2077,2485,1
6655,22110,45,3566,-1
6656,16430,2077,2587,1
6657,6612,170,1297,2
6658,8035,1640,1522,5
6659,2268,6,543,1
6660,4670,452,1060,1
6661,25564,2247,4443,-10
6662,2119,214,513,2
6663,3866,867,888,1
6664,24261,977,4402,1
6665,33730,5544,5657,1
6666,10398,2041,1983,1
6667,18909,2724,1907,5
6668,23389,2778,4199,1
6669,33474,4092,5609,-10
6670,22738,4178,4115,1
6671,9951,1957,1725,2
6672,7147,26,1496,1
6673,5159,10,160,1
6674,26775,4092,4560,1
6675,32910,4206,500,1
6676,34700,5776,4123,2
6677,18003,1344,2706,1
6678,8623,1160,1444,4
6679,10954,1742,6,1
6680,9846,1891,1945,2
6681,32606,2974,35,2
6682,21690,3154,3593,1
6683,24886,3759,4039,1
6684,22554,2153,1756,1
6685,35013,1011,3800,1
6686,32876,5528,5496,1
6687,9425,1900,1814,1
6688,18067,2710,2587,1
6689,12130,2316,1571,1
6690,14866,2635,2638,-10
6691,18088,2218,3164,-1
6692,23006,4182,2587,1
6693,35105,4123,5827,3
6694,6889,240,1421,1
6695,33356,5609,5134,1
6696,10678,3,1946,1
6697,25082,4505,3958,1
6698,34445,1998,5471,3
6699,6480,399,44,1
6700,34335,1310,1998,-1
6701,12084,691,2297,1
6702,19153,3468,1465,1
6703,55,26,5,2
6704,19318,3496,3548,3
6705,88,6,2,6
6706,25578,4314,3958,2
6707,7605,1574,1522,5
6708,14456,2486,1981,2
6709,18668,3379,3391,2
6710,959,263,98,1
6711,761,42,204,4
6712,6741,75,1421,5
6713,20077,1859,3668,-10
6714,34138,4413,5707,1
6715,27189,1764,4685,-10
6716,17757,3267,1981,1
6717,14635,2725,2733,1
6718,28556,2062,4545,1
6719,28493,3638,4871,1
6720,17985,3307,1764,1
6721,13254,1981,2487,-10
6722,17164,3172,3170,1
6723,7120,1276,1369,1
6724,29561,4481,3032,1
6725,4841,1066,1088,3
6726,24439,4320,1321,-2
6727,28776,4875,4885,-10
6728,24807,3566,4039,4
6729,21279,3135,3,5
6730,28507,4471,2570,1
6731,26092,4641,3378,1
6732,33930,3728,5269,1
6733,29718,4279,5009,2
6734,31658,4833,5397,2
6735,3182,735,734,1
6736,32157,4092,5386,-1
6737,7955,26,1648,1
6738,3831,865,483,4
6739,31110,5314,977,3
6740,16313,1907,3021,1
6741,10946,1571,50,2
6742,10343,1341,1521,5
6743,19359,2587,264,2
6744,7347,1276,1540,1
6745,5115,496,1144,2
6746,26687,3719,4590,-10
6747,9551,1456,1408,5
6748,12837,2426,1354,2
6749,29668,3802,2328,2
6750,12770,1486,452,1
6751,27007,3062,2783,1
6752,28542,26,4880,1
6753,22541,3378,3958,1
6754,20926,3847,3372,4
6755,22103,3335,4083,1
6756,22271,2342,3838,1
6757,28737,4427,4092,2
6758,33325,2472,2904,1
6759,23326,4257,26,3
6760,26059,3062,3040,1
6761,4778,84,482,1
6762,18321,1981,3367,1
6763,502,144,105,1
6764,9809,1950,1814,1
6765,2238,422,434,2
6766,19383,2587,3160,1
6767,31701,26,1603,1
6768,27709,3846,3573,1
6769,35029,1011,2338,1
6770,15740,26,2715,1
6771,26724,4578,3819,-10
6772,25316,3621,4206,1
6773,32556,4299,1344,-2
6774,33032,4092,1998,3
6775,28434,4689,4828,1
6776,725,0,45,3
6777,13155,26,2461,1
6778,14332,2337,2065,5
6779,25123,4509,1925,1
6780,18975,2218,3424,-10
6781,4291,585,984,1
6782,30055,240,3508,1
6783,12452,1321,1718,2
6784,8841,1723,1718,5
6785,6083,1016,882,1
6786,27959,1610,864,1
6787,22589,4153,4155,1
6788,1734,453,347,1
6789,19553,2247,3600,1
6790,33955,1907,2592,-10
6791,1208,13,111,2
6792,3239,753,716,1
6793,10271,1921,2042,1
6794,31538,5269,4206,4
6795,13423,2512,2517,1
6796,33658,5644,3396,5
6797,25107,4442,4504,1
6798,1995,344,494,1
6799,3227,132,589,4
6800,504,45,104,1
6801,33841,2020,1764,1
6802,2781,617,387,1
6803,1761,385,142,1
6804,4820,646,480,1
6805,16650,3020,2718,1
6806,11100,2058,2083,3
6807,26050,2884,1643,1
6808,5672,1258,26,1
6809,18627,441,1786,2
6810,15212,2328,2831,1
6811,24983,4482,4481,1
6812,16679,26,3088,1
6813,2158,428,397,1
6814,34586,5759,3786,1
6815,28406,4471,4852,1
6816,2764,483,650,1
6817,12792,2415,1981,2
6818,29153,4942,4042,-10
6819,15375,452,26,7
6820,18461,1853,3248,1
6821,32956,5563,5528,1
6822,5592,1201,1053,1
6823,6514,1393,428,2
6824,5489,188,285,1
6825,18357,2587,3370,1
6826,30612,240,3555,3
6827,30051,510,2974,1
6828,26179,4639,4645,-10
6829,26759,3573,3825,2
6830,23867,4342,506,1
6831,4062,362,937,1
6832,24909,3684,3714,-10
6833,19831,1144,3650,1
6834,18119,2602,2218,2
6835,16248,2623,2077,5
6836,12198,2247,2025,2
6837,10242,2021,1902,1
6838,26324,4650,4656,2
6839,986,159,42,2
6840,32022,2077,2446,-2
6841,20716,3793,3794,5
6842,19722,3630,2247,1
6843,19156,3514,1176,3
6844,14820,1541,1706,3
6845,1759,124,125,1
6846,16832,3114,2062,1
6847,25667,4582,1998,-10
6848,17137,3124,1853,1
6849,1738,346,454,1
6850,30568,4206,1786,5
6851,31421,3841,3910,1
6852,22790,4096,977,4
6853,5353,1211,853,1
6854,3153,593,483,2
6855,23286,3643,4267,1
6856,10016,1275,30,4
6857,21806,4034,3639,3
6858,2298,436,124,1
6859,1917,226,435,3
6860,25150,4115,4376,2
6861,31660,4428,26,2
6862,19487,2699,2587,2
6863,10650,594,782,1
6864,24209,4381,3857,7
6865,5299,1200,1201,1
6866,483,110,42,2
6867,27429,1786,4736,1
6868,15928,26,2956,1
6869,4662,980,971,1
6870,26753,98,3825,-1
6871,490,142,98,1
6872,35032,1011,2094,1
6873,4119,943,190,5
6874,2559,565,613,1
6875,27006,3062,3593,1
6876,17575,1540,2876,1
6877,12422,2357,2355,1
6878,4454,999,436,2
6879,23592,3814,4302,1
6880,4573,1038,1037,2
6881,32153,3564,5455,1
6882,9714,1842,1160,1
6883,19974,3585,3593,1
6884,9716,269,1444,2
6885,9400,1814,1698,1
6886,28393,2570,4092,1
6887,9804,1957,3523,1
6888,32574,3646,5223,1
6889,10059,1875,1478,2
6890,23342,2884,3623,1
6891,18210,3305,1176,10
6892,9801,1725,1850,10
6893,9985,1465,163,1
6894,13451,2128,2394,1
6895,10056,1478,1987,2
6896,2,0,11,1
6897,9369,1585,1890,1
6898,254,0,1,8
6899,11811,1853,2272,1
6900,941,45,209,1
6901,7770,734,1623,10
6902,16515,2912,3523,1
6903,11121,2169,2002,2
6904,21495,3985,26,1
6905,4154,729,233,5
6906,26634,3717,4586,-10
6907,34610,24,4521,1
6908,2407,387,163,4
6909,14847,2635,2576,-10
6910,16639,2669,2128,6
6911,12704,1181,2262,1
6912,14485,10,2261,1
6913,27409,4521,4199,1
6914,28252,2127,4471,1
6915,5731,1272,922,1
6916,1072,44,245,1
6917,4077,587,233,1
6918,11146,2179,1756,1
6919,29901,4471,5096,-10
6920,13671,669,1870,1
6921,6651,864,1342,1
6922,30716,1521,3379,3
6923,10738,2037,2041,-1
6924,6723,1418,600,3
6925,17715,3254,2592,1
6926,16700,3090,1756,1
6927,10700,2087,1815,4
6928,26017,4586,1764,-10
6929,18582,10,3398,-10
6930,1606,217,272,4
6931,20351,3580,2354,1
6932,23894,1521,1786,2
6933,12498,2369,2247,1
6934,7449,1566,864,2
6935,26066,2720,1610,-5
6936,1763,6,343,1
6937,7632,1597,1541,1
6938,27110,3523,4697,2
6939,5703,428,506,1
6940,35424,3378,5832,1
6941,30427,4933,5048,-2
6942,3694,853,440,1
6943,15279,2204,2738,1
6944,26002,4598,4604,-10
6945,31659,5397,4833,3
6946,24546,4115,323,3
6947,28790,4909,1764,1
6948,29361,4122,3802,2
6949,5812,1269,1254,1
6950,4407,884,879,2
6951,26534,2942,1786,1
6952,26754,0,1521,3
6953,21891,3325,1,5
6954,2576,591,350,2
6955,34127,5134,5584,1
6956,381,111,95,1
6957,30376,26,5172,1
6958,7494,1522,1547,2
6959,8422,1324,920,1
6960,19691,1459,1764,6
6961,1328,116,6,5
6962,14798,2707,2420,1
6963,17063,98,2510,1
6964,3471,177,646,1
6965,1670,441,6,2
6966,32090,5377,5447,1
6967,25229,4115,4524,1
6968,11182,506,1003,1
6969,23249,3275,2077,3
6970,23655,2500,3503,2
6971,13106,1541,1764,3
6972,20284,3302,1756,3
6973,22113,1951,3659,1
6974,8434,551,1647,1
6975,25935,2077,4586,-10
6976,2978,353,691,1
6977,35493,5825,4123,3
6978,253,88,18,1
6979,22466,1706,4141,2
6980,34007,5413,5429,1
6981,144,49,17,1
6982,16702,1697,815,3
6983,10054,1640,264,1
6984,28650,4182,1907,3
6985,13096,206,2250,1
6986,34316,1310,1469,4
6987,23245,3743,1231,1
6988,18075,3167,18,-10
6989,19370,2839,3335,1
6990,13177,2347,2349,2
6991,12345,551,1773,2
6992,35314,1521,1275,7
6993,24050,3643,2257,1
6994,10911,1275,269,2
6995,7942,1567,681,1
6996,6772,551,880,3
6997,260,6,87,2
6998,4222,216,163,6
6999,29613,3743,3819,1
7000,5227,10,1181,1
7001,35342,3354,26,6
7002,29913,4502,4155,1
7003,30198,3040,24,1
7004,27209,2342,1585,1
7005,35410,3926,5722,10
7006,27148,4619,4338,1
7007,22317,4124,4089,1
7008,8816,1792,1293,1
7009,65,31,28,1
7010,5369,412,510,1
7011,18982,3482,3477,1
7012,21188,3930,3902,1
7013,15994,2502,1293,1
7014,9181,499,1856,1
7015,7604,69,145,1
7016,13453,1354,1276,5
7017,6500,425,1341,1
7018,13178,2349,2347,2
7019,9451,26,1905,1
7020,14147,2075,1850,1
7021,24512,2342,3848,1
7022,8372,1344,1628,1
7023,3953,132,91,1
7024,27232,2117,18,10
7025,27301,3430,4135,-1
7026,26088,4246,3391,2
7027,23221,4256,3743,1
7028,10320,1541,2047,2
7029,18586,3372,2840,1
7030,12937,2442,216,1
7031,3128,606,723,1
7032,19584,3560,26,1
7033,19960,2096,1718,8
7034,4617,255,1050,3
7035,8983,10,1698,1
7036,17091,1764,2035,6
7037,18610,2020,321,1
7038,34729,1011,2884,1
7039,13983,2573,2517,10
7040,20656,1887,3783,5
7041,23381,3968,3838,1
7042,24831,4189,4482,1
7043,11942,2288,2141,1
7044,18821,1344,2257,1
7045,26747,4559,4316,1
7046,13783,323,2584,1
7047,34810,5491,4206,3
7048,2899,377,668,2
7049,22178,3751,2346,1
7050,11091,2171,2157,1
7051,18794,688,977,5
7052,29215,4502,2587,1
7053,11151,2139,176,4
7054,28613,3250,1998,1
7055,21255,3496,3942,1
7056,4590,1004,1043,5
7057,13901,26,2591,1
7058,12841,1160,3,8
7059,6128,898,1335,1
7060,14981,2535,2669,1
7061,21611,3036,3658,4
7062,2035,474,498,1
7063,19107,3504,1907,1
7064,34067,5388,4768,2
7065,20775,1344,1524,-1
7066,28163,4798,4770,1
7067,35312,1521,4092,5
7068,25976,4373,2949,1
7069,27705,4293,4604,5
7070,21643,3282,2236,1
7071,14051,2628,385,-10
7072,12306,1874,1981,1
7073,19187,977,2570,3
7074,19056,3490,3495,5
7075,20289,1773,1981,2
7076,15657,2885,26,2
7077,11388,2212,1354,1
7078,27655,4603,3819,3
7079,17854,2526,1689,1
7080,13207,2433,1875,2
7081,8119,1459,1276,2
7082,30467,4684,5173,1
7083,8478,1690,1742,2
7084,34130,4235,5707,1
7085,8963,1631,1780,1
7086,2768,652,639,1
7087,20321,3732,2587,1
7088,31908,4521,3646,1
7089,7613,506,1593,1
7090,24597,1568,4296,1
7091,18842,3139,2338,3
7092,11547,2233,1540,2
7093,29349,1377,4986,4
7094,13556,452,10,1
7095,7909,1619,6,1
7096,20827,3819,3659,1
7097,16225,2218,2962,-5
7098,11276,10,2016,1
7099,1043,217,235,4
7100,8420,1698,1734,1
7101,25617,4574,4572,10
7102,19725,3593,623,1
7103,23485,4288,3838,1
7104,8847,1576,1540,1
7105,12365,2349,2314,1
7106,28488,1512,4471,2
7107,8204,1374,375,1
7108,7472,1522,1570,1
7109,33252,3910,3646,1
7110,1116,226,310,2
7111,3634,834,684,1
7112,3617,821,757,1
7113,11396,1160,2181,-2
7114,30373,4741,4748,1
7115,4676,1051,1063,1
7116,34177,5428,69,1
7117,1430,383,343,1
7118,14403,506,2598,1
7119,9221,1848,1854,2
7120,13280,2218,2480,-3
7121,26206,2876,2669,-5
7122,31825,3564,5346,2
7123,18471,2511,3389,1
7124,24178,3926,3743,1
7125,22717,2247,2032,-10
7126,28181,4815,4698,1
